Partner Name,Pillar,Solution (Sales Play),Product,Tier 1 Profiles Count,Tier 2 Profiles Count,Total Tier 1 & 2 Profiles,Capacity Status (DRP vs Workloads)
Growth Partner Network (GPN),Application Modernization,"Migrate, Modernize and Build",Cloud Run,,,,⚪ No Active Demand
Growth Partner Network (GPN),Application Modernization,"Migrate, Modernize and Build",Google Kubernetes Engine,,,,🔴 Gap (0 DRP / 3 wkls)
Growth Partner Network (GPN),Artificial Intelligence,Agentic Workplace Transformation,Gemini Enterprise,,,,🔴 Gap (0 DRP / 1 wkls)
Growth Partner Network (GPN),Artificial Intelligence,Gemini Enterprise for Customer Experience,GECX - Agent Assist,,,,⚪ No Active Demand
Growth Partner Network (GPN),Artificial Intelligence,Gemini Enterprise for Customer Experience,GECX - CCaaS,,,,⚪ No Active Demand
Growth Partner Network (GPN),Artificial Intelligence,Gemini Enterprise for Customer Experience,GECX - CX Agent Studio,,,,⚪ No Active Demand
Growth Partner Network (GPN),Artificial Intelligence,Gemini Enterprise for Customer Experience,GECX - CX Insights,,,,⚪ No Active Demand
Growth Partner Network (GPN),Artificial Intelligence,Gemini Enterprise for Customer Experience,Gemini Enterprise Agent Platform,,,,🔴 Gap (0 DRP / 10 wkls)
Growth Partner Network (GPN),Artificial Intelligence,Leverage Generative Media in your Business,Gemini Enterprise Agent Platform,,,,⚪ No Active Demand
Growth Partner Network (GPN),Artificial Intelligence,Scale AI Apps and Agents,AI Applications,,,,⚪ No Active Demand
Growth Partner Network (GPN),Artificial Intelligence,Scale AI Apps and Agents,Gemini Enterprise Agent Platform,,,,🔴 Gap (0 DRP / 10 wkls)
Growth Partner Network (GPN),Artificial Intelligence,Your Business. Your Models.,Gemini Enterprise Agent Platform,,,,🔴 Gap (0 DRP / 1 wkls)
Growth Partner Network (GPN),Data & Analytics,"Migrate, Modernize, and Build with Data Cloud",BigQuery,,,,⚪ No Active Demand
Growth Partner Network (GPN),Data & Analytics,"Migrate, Modernize, and Build with Data Cloud",Dataflow,,,,⚪ No Active Demand
Growth Partner Network (GPN),Data & Analytics,The AI Ready Data Cloud,BigQuery,,,,🔴 Gap (0 DRP / 7 wkls)
Growth Partner Network (GPN),Data & Analytics,The AI Ready Data Cloud,Dataflow,,,,⚪ No Active Demand
Growth Partner Network (GPN),Data & Analytics,The AI Ready Data Cloud,Dataproc,,,,⚪ No Active Demand
Growth Partner Network (GPN),Data & Analytics,The AI Ready Data Cloud,Looker,,,,⚪ No Active Demand
Growth Partner Network (GPN),Databases,"Migrate, Modernize, and Build with Data Cloud",AlloyDB for PostgreSQL,,,,⚪ No Active Demand
Growth Partner Network (GPN),Databases,"Migrate, Modernize, and Build with Data Cloud",Cloud SQL,,,,⚪ No Active Demand
Growth Partner Network (GPN),Databases,"Migrate, Modernize, and Build with Data Cloud",Spanner,,,,⚪ No Active Demand
Growth Partner Network (GPN),Databases,The AI Ready Data Cloud,AlloyDB for PostgreSQL,,,,🔴 Gap (0 DRP / 1 wkls)
Growth Partner Network (GPN),Databases,The AI Ready Data Cloud,Cloud SQL,,,,⚪ No Active Demand
Growth Partner Network (GPN),Databases,The AI Ready Data Cloud,Spanner,,,,⚪ No Active Demand
Growth Partner Network (GPN),Infrastructure Modernization,Enterprise Platform of Choice: Oracle,Oracle,,,,⚪ No Active Demand
Growth Partner Network (GPN),Infrastructure Modernization,Enterprise Platform of Choice: SAP,SAP on Google Cloud,,,,⚪ No Active Demand
Growth Partner Network (GPN),Infrastructure Modernization,Enterprise Platform of Choice: VMware,Google Cloud VMware Engine,,,,🔴 Gap (0 DRP / 2 wkls)
Growth Partner Network (GPN),Infrastructure Modernization,"Migrate, Modernize and Build",Google Cloud Networking,,,,⚪ No Active Demand
Growth Partner Network (GPN),Infrastructure Modernization,"Migrate, Modernize and Build",Google Compute Engine,,,,⚪ No Active Demand
Growth Partner Network (GPN),Infrastructure Modernization,Sovereignty,Google Distributed Cloud,,,,⚪ No Active Demand
Growth Partner Network (GPN),Security,Agentic Defense with Google Security,Google Threat Intelligence,,,,⚪ No Active Demand
Growth Partner Network (GPN),Security,Agentic Defense with Google Security,Security Command Center,,,,⚪ No Active Demand
Growth Partner Network (GPN),Security,Agentic Defense with Google Security,Security Operations,,,,⚪ No Active Demand
Growth Partner Network (GPN),Security,Secure Innovation with Google Cloud,Cloud Security,,,,⚪ No Active Demand
Growth Partner Network (GPN),Workspace,Agentic Workplace Transformation,Workspace,,,,⚪ No Active Demand
